Età,Anno,Totale femmine,Totale maschi,Totale
0,2025,29492,204019,233511
1,2025,29492,204123,233615
2,2025,29492,204528,234020
3,2025,29492,205320,234812
4,2025,29492,205320,234812
5,2025,29492,205320,234812
6,2025,29492,205320,234812
7,2025,29492,205320,234812
8,2025,29492,205320,234812
9,2025,29492,205320,234812
10,2025,29492,205320,234812
11,2025,29492,205320,234812
12,2025,29492,205320,234812
13,2025,29492,205320,234812
14,2025,29492,205320,234812
15,2025,29492,205320,234812
16,2025,29492,205320,234812
17,2025,29492,205320,234812
18,2025,29492,205320,234812
19,2025,29492,205320,234812
20,2025,29492,205320,234812
21,2025,29492,205320,234812
22,2025,29492,205320,234812
23,2025,29492,205320,234812
24,2025,29492,205320,234812
25,2025,29492,205320,234812
26,2025,29492,205320,234812
27,2025,29492,205320,234812
28,2025,29492,205320,234812
29,2025,29492,205320,234812
30,2025,29492,205320,234812
31,2025,29492,205320,234812
32,2025,29492,205320,234812
33,2025,29492,205320,234812
34,2025,29492,205320,234812
35,2025,29492,205320,234812
36,2025,29492,205320,234812
37,2025,29492,205320,234812
38,2025,29492,205320,234812
39,2025,29762,205320,235082
40,2025,29762,205320,235082
41,2025,29762,205320,235082
42,2025,29762,205320,235082
43,2025,29762,205320,235082
44,2025,29762,205320,235082
45,2025,29762,205320,235082
46,2025,29762,205320,235082
47,2025,29762,205320,235082
48,2025,29762,205320,235082
49,2025,29762,205320,235082
50,2025,29762,205320,235082
51,2025,29762,205320,235082
52,2025,29762,205320,235082
53,2025,29762,205320,235082
54,2025,29762,205320,235082
55,2025,29762,205320,235082
56,2025,29762,205320,235082
57,2025,29762,205320,235082
58,2025,29762,205320,235082
59,2025,29762,205320,235082
60,2025,29762,205320,235082
61,2025,29762,205320,235082
62,2025,29762,205320,235082
63,2025,29762,205320,235082
64,2025,29762,205320,235082
65,2025,29762,205320,235082
66,2025,29762,205320,235082
67,2025,29762,205320,235082
68,2025,29762,205320,235082
69,2025,29762,205320,235082
70,2025,29762,205758,235520
71,2025,29762,209890,239652
72,2025,29762,232254,262016
73,2025,29762,232497,262259
74,2025,29762,231884,261646
75,2025,29762,228876,258638
76,2025,29762,222749,252511
77,2025,29762,208800,238562
78,2025,29762,158294,188056
79,2025,29762,48710,78472
80,2025,29762,11777,41539
81,2025,29222,956,30178
82,2025,29007,956,29963
83,2025,28726,956,29682
84,2025,28450,956,29406
85,2025,8946,956,9902
86,2025,8946,956,9902
87,2025,8946,956,9902
88,2025,8946,956,9902
89,2025,8946,956,9902
90,2025,8946,956,9902
91,2025,8946,956,9902
92,2025,8946,956,9902
93,2025,8946,956,9902
94,2025,8946,956,9902
95,2025,8946,956,9902
96,2025,8946,956,9902
97,2025,8946,956,9902
98,2025,8927,956,9883
99,2025,8927,953,9880
100,2025,9246,953,10199
0,2026,29492,204019,233511
1,2026,29492,204123,233615
2,2026,29492,204528,234020
3,2026,29492,205320,234812
4,2026,29492,205320,234812
5,2026,29492,205320,234812
6,2026,29492,205320,234812
7,2026,29492,205320,234812
8,2026,29492,205320,234812
9,2026,29492,205320,234812
10,2026,29492,205320,234812
11,2026,29492,205320,234812
12,2026,29492,205320,234812
13,2026,29492,205320,234812
14,2026,29492,205320,234812
15,2026,29492,205320,234812
16,2026,29492,205320,234812
17,2026,29492,205320,234812
18,2026,29492,205320,234812
19,2026,29492,205320,234812
20,2026,29492,205320,234812
21,2026,29492,205320,234812
22,2026,29492,205320,234812
23,2026,29492,205320,234812
24,2026,29492,205320,234812
25,2026,29492,205320,234812
26,2026,29492,205320,234812
27,2026,29492,205320,234812
28,2026,29492,205320,234812
29,2026,29492,205320,234812
30,2026,29492,205320,234812
31,2026,29492,205320,234812
32,2026,29492,205320,234812
33,2026,29492,205320,234812
34,2026,29492,205320,234812
35,2026,29492,205320,234812
36,2026,29492,205320,234812
37,2026,29492,205320,234812
38,2026,29492,205320,234812
39,2026,29762,205320,235082
40,2026,29762,205320,235082
41,2026,29762,205320,235082
42,2026,29762,205320,235082
43,2026,29762,205320,235082
44,2026,29762,205320,235082
45,2026,29762,205320,235082
46,2026,29762,205320,235082
47,2026,29762,205320,235082
48,2026,29762,205320,235082
49,2026,29762,205320,235082
50,2026,29762,205320,235082
51,2026,29762,205320,235082
52,2026,29762,205320,235082
53,2026,29762,205320,235082
54,2026,29762,205320,235082
55,2026,29762,205320,235082
56,2026,29762,205320,235082
57,2026,29762,205320,235082
58,2026,29762,205320,235082
59,2026,29762,205320,235082
60,2026,29762,205320,235082
61,2026,29762,205320,235082
62,2026,29762,205320,235082
63,2026,29762,205320,235082
64,2026,29762,205320,235082
65,2026,29762,205320,235082
66,2026,29762,205320,235082
67,2026,29762,205320,235082
68,2026,29762,205320,235082
69,2026,29762,205320,235082
70,2026,29762,205758,235520
71,2026,29762,209890,239652
72,2026,29762,232254,262016
73,2026,29762,232497,262259
74,2026,29762,231884,261646
75,2026,29762,228876,258638
76,2026,29762,222749,252511
77,2026,29762,208800,238562
78,2026,29762,158294,188056
79,2026,29762,48710,78472
80,2026,29762,11777,41539
81,2026,29222,956,30178
82,2026,29007,956,29963
83,2026,28726,956,29682
84,2026,28450,956,29406
85,2026,8946,956,9902
86,2026,8946,956,9902
87,2026,8946,956,9902
88,2026,8946,956,9902
89,2026,8946,956,9902
90,2026,8946,956,9902
91,2026,8946,956,9902
92,2026,8946,956,9902
93,2026,8946,956,9902
94,2026,8946,956,9902
95,2026,8946,956,9902
96,2026,8946,956,9902
97,2026,8946,956,9902
98,2026,8927,956,9883
99,2026,8927,953,9880
100,2026,9246,953,10199
0,2027,29492,204019,233511
1,2027,29492,204123,233615
2,2027,29492,204528,234020
3,2027,29492,205320,234812
4,2027,29492,205320,234812
5,2027,29492,205320,234812
6,2027,29492,205320,234812
7,2027,29492,205320,234812
8,2027,29492,205320,234812
9,2027,29492,205320,234812
10,2027,29492,205320,234812
11,2027,29492,205320,234812
12,2027,29492,205320,234812
13,2027,29492,205320,234812
14,2027,29492,205320,234812
15,2027,29492,205320,234812
16,2027,29492,205320,234812
17,2027,29492,205320,234812
18,2027,29492,205320,234812
19,2027,29492,205320,234812
20,2027,29492,205320,234812
21,2027,29492,205320,234812
22,2027,29492,205320,234812
23,2027,29492,205320,234812
24,2027,29492,205320,234812
25,2027,29492,205320,234812
26,2027,29492,205320,234812
27,2027,29492,205320,234812
28,2027,29492,205320,234812
29,2027,29492,205320,234812
30,2027,29492,205320,234812
31,2027,29492,205320,234812
32,2027,29492,205320,234812
33,2027,29492,205320,234812
34,2027,29492,205320,234812
35,2027,29492,205320,234812
36,2027,29492,205320,234812
37,2027,29492,205320,234812
38,2027,29492,205320,234812
39,2027,29762,205320,235082
40,2027,29762,205320,235082
41,2027,29762,205320,235082
42,2027,29762,205320,235082
43,2027,29762,205320,235082
44,2027,29762,205320,235082
45,2027,29762,205320,235082
46,2027,29762,205320,235082
47,2027,29762,205320,235082
48,2027,29762,205320,235082
49,2027,29762,205320,235082
50,2027,29762,205320,235082
51,2027,29762,205320,235082
52,2027,29762,205320,235082
53,2027,29762,205320,235082
54,2027,29762,205320,235082
55,2027,29762,205320,235082
56,2027,29762,205320,235082
57,2027,29762,205320,235082
58,2027,29762,205320,235082
59,2027,29762,205320,235082
60,2027,29762,205320,235082
61,2027,29762,205320,235082
62,2027,29762,205320,235082
63,2027,29762,205320,235082
64,2027,29762,205320,235082
65,2027,29762,205320,235082
66,2027,29762,205320,235082
67,2027,29762,205320,235082
68,2027,29762,205320,235082
69,2027,29762,205320,235082
70,2027,29762,205758,235520
71,2027,29762,209890,239652
72,2027,29762,232254,262016
73,2027,29762,232497,262259
74,2027,29762,231884,261646
75,2027,29762,228876,258638
76,2027,29762,222749,252511
77,2027,29762,208800,238562
78,2027,29762,158294,188056
79,2027,29762,48710,78472
80,2027,29762,11777,41539
81,2027,29222,956,30178
82,2027,29007,956,29963
83,2027,28726,956,29682
84,2027,28450,956,29406
85,2027,8946,956,9902
86,2027,8946,956,9902
87,2027,8946,956,9902
88,2027,8946,956,9902
89,2027,8946,956,9902
90,2027,8946,956,9902
91,2027,8946,956,9902
92,2027,8946,956,9902
93,2027,8946,956,9902
94,2027,8946,956,9902
95,2027,8946,956,9902
96,2027,8946,956,9902
97,2027,8946,956,9902
98,2027,8927,956,9883
99,2027,8927,953,9880
100,2027,9246,953,10199
0,2028,29492,204019,233511
1,2028,29492,204123,233615
2,2028,29492,204528,234020
3,2028,29492,205320,234812
4,2028,29492,205320,234812
5,2028,29492,205320,234812
6,2028,29492,205320,234812
7,2028,29492,205320,234812
8,2028,29492,205320,234812
9,2028,29492,205320,234812
10,2028,29492,205320,234812
11,2028,29492,205320,234812
12,2028,29492,205320,234812
13,2028,29492,205320,234812
14,2028,29492,205320,234812
15,2028,29492,205320,234812
16,2028,29492,205320,234812
17,2028,29492,205320,234812
18,2028,29492,205320,234812
19,2028,29492,205320,234812
20,2028,29492,205320,234812
21,2028,29492,205320,234812
22,2028,29492,205320,234812
23,2028,29492,205320,234812
24,2028,29492,205320,234812
25,2028,29492,205320,234812
26,2028,29492,205320,234812
27,2028,29492,205320,234812
28,2028,29492,205320,234812
29,2028,29492,205320,234812
30,2028,29492,205320,234812
31,2028,29492,205320,234812
32,2028,29492,205320,234812
33,2028,29492,205320,234812
34,2028,29492,205320,234812
35,2028,29492,205320,234812
36,2028,29492,205320,234812
37,2028,29492,205320,234812
38,2028,29492,205320,234812
39,2028,29762,205320,235082
40,2028,29762,205320,235082
41,2028,29762,205320,235082
42,2028,29762,205320,235082
43,2028,29762,205320,235082
44,2028,29762,205320,235082
45,2028,29762,205320,235082
46,2028,29762,205320,235082
47,2028,29762,205320,235082
48,2028,29762,205320,235082
49,2028,29762,205320,235082
50,2028,29762,205320,235082
51,2028,29762,205320,235082
52,2028,29762,205320,235082
53,2028,29762,205320,235082
54,2028,29762,205320,235082
55,2028,29762,205320,235082
56,2028,29762,205320,235082
57,2028,29762,205320,235082
58,2028,29762,205320,235082
59,2028,29762,205320,235082
60,2028,29762,205320,235082
61,2028,29762,205320,235082
62,2028,29762,205320,235082
63,2028,29762,205320,235082
64,2028,29762,205320,235082
65,2028,29762,205320,235082
66,2028,29762,205320,235082
67,2028,29762,205320,235082
68,2028,29762,205320,235082
69,2028,29762,205320,235082
70,2028,29762,205758,235520
71,2028,29762,209890,239652
72,2028,29762,232254,262016
73,2028,29762,232497,262259
74,2028,29762,231884,261646
75,2028,29762,228876,258638
76,2028,29762,222749,252511
77,2028,29762,208800,238562
78,2028,29762,158294,188056
79,2028,29762,48710,78472
80,2028,29762,11777,41539
81,2028,29222,956,30178
82,2028,29007,956,29963
83,2028,28726,956,29682
84,2028,28450,956,29406
85,2028,8946,956,9902
86,2028,8946,956,9902
87,2028,8946,956,9902
88,2028,8946,956,9902
89,2028,8946,956,9902
90,2028,8946,956,9902
91,2028,8946,956,9902
92,2028,8946,956,9902
93,2028,8946,956,9902
94,2028,8946,956,9902
95,2028,8946,956,9902
96,2028,8946,956,9902
97,2028,8946,956,9902
98,2028,8927,956,9883
99,2028,8927,953,9880
100,2028,9246,953,10199
0,2029,29490,204019,233509
1,2029,29490,204123,233613
2,2029,29490,204528,234018
3,2029,29490,205320,234810
4,2029,29490,205320,234810
5,2029,29490,205320,234810
6,2029,29490,205320,234810
7,2029,29490,205320,234810
8,2029,29490,205320,234810
9,2029,29490,205320,234810
10,2029,29490,205320,234810
11,2029,29490,205320,234810
12,2029,29490,205320,234810
13,2029,29490,205320,234810
14,2029,29490,205320,234810
15,2029,29490,205320,234810
16,2029,29490,205320,234810
17,2029,29490,205320,234810
18,2029,29490,205320,234810
19,2029,29490,205320,234810
20,2029,29490,205320,234810
21,2029,29490,205320,234810
22,2029,29490,205320,234810
23,2029,29490,205320,234810
24,2029,29490,205320,234810
25,2029,29490,205320,234810
26,2029,29490,205320,234810
27,2029,29490,205320,234810
28,2029,29490,205320,234810
29,2029,29490,205320,234810
30,2029,29490,205320,234810
31,2029,29490,205320,234810
32,2029,29490,205320,234810
33,2029,29490,205320,234810
34,2029,29490,205320,234810
35,2029,29490,205320,234810
36,2029,29490,205320,234810
37,2029,29490,205320,234810
38,2029,29490,205320,234810
39,2029,29759,205320,235079
40,2029,29759,205320,235079
41,2029,29759,205320,235079
42,2029,29759,205320,235079
43,2029,29759,205320,235079
44,2029,29759,205320,235079
45,2029,29759,205320,235079
46,2029,29759,205320,235079
47,2029,29759,205320,235079
48,2029,29759,205320,235079
49,2029,29759,205320,235079
50,2029,29759,205320,235079
51,2029,29759,205320,235079
52,2029,29759,205320,235079
53,2029,29759,205320,235079
54,2029,29759,205320,235079
55,2029,29759,205320,235079
56,2029,29759,205320,235079
57,2029,29759,205320,235079
58,2029,29759,205320,235079
59,2029,29759,205320,235079
60,2029,29759,205320,235079
61,2029,29759,205320,235079
62,2029,29759,205320,235079
63,2029,29759,205320,235079
64,2029,29759,205320,235079
65,2029,29759,205320,235079
66,2029,29759,205320,235079
67,2029,29759,205320,235079
68,2029,29759,205320,235079
69,2029,29759,205320,235079
70,2029,29759,205758,235517
71,2029,29759,209890,239649
72,2029,29759,232254,262013
73,2029,29759,232497,262256
74,2029,29759,231884,261643
75,2029,29759,228876,258635
76,2029,29759,222749,252508
77,2029,29759,208800,238559
78,2029,29759,158294,188053
79,2029,29759,48710,78469
80,2029,29759,11777,41536
81,2029,29220,956,30176
82,2029,29006,956,29962
83,2029,28724,956,29680
84,2029,28449,956,29405
85,2029,8944,956,9900
86,2029,8944,956,9900
87,2029,8944,956,9900
88,2029,8944,956,9900
89,2029,8944,956,9900
90,2029,8944,956,9900
91,2029,8944,956,9900
92,2029,8944,956,9900
93,2029,8944,956,9900
94,2029,8944,956,9900
95,2029,8944,956,9900
96,2029,8944,956,9900
97,2029,8944,956,9900
98,2029,8926,956,9882
99,2029,8925,953,9878
100,2029,9245,953,10198
0,2030,29490,204019,233509
1,2030,29490,204123,233613
2,2030,29490,204528,234018
3,2030,29490,205320,234810
4,2030,29490,205320,234810
5,2030,29490,205320,234810
6,2030,29490,205320,234810
7,2030,29490,205320,234810
8,2030,29490,205320,234810
9,2030,29490,205320,234810
10,2030,29490,205320,234810
11,2030,29490,205320,234810
12,2030,29490,205320,234810
13,2030,29490,205320,234810
14,2030,29490,205320,234810
15,2030,29490,205320,234810
16,2030,29490,205320,234810
17,2030,29490,205320,234810
18,2030,29490,205320,234810
19,2030,29490,205320,234810
20,2030,29490,205320,234810
21,2030,29490,205320,234810
22,2030,29490,205320,234810
23,2030,29490,205320,234810
24,2030,29490,205320,234810
25,2030,29490,205320,234810
26,2030,29490,205320,234810
27,2030,29490,205320,234810
28,2030,29490,205320,234810
29,2030,29490,205320,234810
30,2030,29490,205320,234810
31,2030,29490,205320,234810
32,2030,29490,205320,234810
33,2030,29490,205320,234810
34,2030,29490,205320,234810
35,2030,29490,205320,234810
36,2030,29490,205320,234810
37,2030,29490,205320,234810
38,2030,29490,205320,234810
39,2030,29759,205320,235079
40,2030,29759,205320,235079
41,2030,29759,205320,235079
42,2030,29759,205320,235079
43,2030,29759,205320,235079
44,2030,29759,205320,235079
45,2030,29759,205320,235079
46,2030,29759,205320,235079
47,2030,29759,205320,235079
48,2030,29759,205320,235079
49,2030,29759,205320,235079
50,2030,29759,205320,235079
51,2030,29759,205320,235079
52,2030,29759,205320,235079
53,2030,29759,205320,235079
54,2030,29759,205320,235079
55,2030,29759,205320,235079
56,2030,29759,205320,235079
57,2030,29759,205320,235079
58,2030,29759,205320,235079
59,2030,29759,205320,235079
60,2030,29759,205320,235079
61,2030,29759,205320,235079
62,2030,29759,205320,235079
63,2030,29759,205320,235079
64,2030,29759,205320,235079
65,2030,29759,205320,235079
66,2030,29759,205320,235079
67,2030,29759,205320,235079
68,2030,29759,205320,235079
69,2030,29759,205320,235079
70,2030,29759,205758,235517
71,2030,29759,209890,239649
72,2030,29759,232254,262013
73,2030,29759,232497,262256
74,2030,29759,231884,261643
75,2030,29759,228876,258635
76,2030,29759,222749,252508
77,2030,29759,208800,238559
78,2030,29759,158294,188053
79,2030,29759,48710,78469
80,2030,29759,11777,41536
81,2030,29220,956,30176
82,2030,29006,956,29962
83,2030,28724,956,29680
84,2030,28449,956,29405
85,2030,8944,956,9900
86,2030,8944,956,9900
87,2030,8944,956,9900
88,2030,8944,956,9900
89,2030,8944,956,9900
90,2030,8944,956,9900
91,2030,8944,956,9900
92,2030,8944,956,9900
93,2030,8944,956,9900
94,2030,8944,956,9900
95,2030,8944,956,9900
96,2030,8944,956,9900
97,2030,8944,956,9900
98,2030,8926,956,9882
99,2030,8925,953,9878
100,2030,9245,953,10198
0,2031,29490,204019,233509
1,2031,29490,204123,233613
2,2031,29490,204528,234018
3,2031,29490,205320,234810
4,2031,29490,205320,234810
5,2031,29490,205320,234810
6,2031,29490,205320,234810
7,2031,29490,205320,234810
8,2031,29490,205320,234810
9,2031,29490,205320,234810
10,2031,29490,205320,234810
11,2031,29490,205320,234810
12,2031,29490,205320,234810
13,2031,29490,205320,234810
14,2031,29490,205320,234810
15,2031,29490,205320,234810
16,2031,29490,205320,234810
17,2031,29490,205320,234810
18,2031,29490,205320,234810
19,2031,29490,205320,234810
20,2031,29490,205320,234810
21,2031,29490,205320,234810
22,2031,29490,205320,234810
23,2031,29490,205320,234810
24,2031,29490,205320,234810
25,2031,29490,205320,234810
26,2031,29490,205320,234810
27,2031,29490,205320,234810
28,2031,29490,205320,234810
29,2031,29490,205320,234810
30,2031,29490,205320,234810
31,2031,29490,205320,234810
32,2031,29490,205320,234810
33,2031,29490,205320,234810
34,2031,29490,205320,234810
35,2031,29490,205320,234810
36,2031,29490,205320,234810
37,2031,29490,205320,234810
38,2031,29490,205320,234810
39,2031,29759,205320,235079
40,2031,29759,205320,235079
41,2031,29759,205320,235079
42,2031,29759,205320,235079
43,2031,29759,205320,235079
44,2031,29759,205320,235079
45,2031,29759,205320,235079
46,2031,29759,205320,235079
47,2031,29759,205320,235079
48,2031,29759,205320,235079
49,2031,29759,205320,235079
50,2031,29759,205320,235079
51,2031,29759,205320,235079
52,2031,29759,205320,235079
53,2031,29759,205320,235079
54,2031,29759,205320,235079
55,2031,29759,205320,235079
56,2031,29759,205320,235079
57,2031,29759,205320,235079
58,2031,29759,205320,235079
59,2031,29759,205320,235079
60,2031,29759,205320,235079
61,2031,29759,205320,235079
62,2031,29759,205320,235079
63,2031,29759,205320,235079
64,2031,29759,205320,235079
65,2031,29759,205320,235079
66,2031,29759,205320,235079
67,2031,29759,205320,235079
68,2031,29759,205320,235079
69,2031,29759,205320,235079
70,2031,29759,205758,235517
71,2031,29759,209890,239649
72,2031,29759,232254,262013
73,2031,29759,232497,262256
74,2031,29759,231884,261643
75,2031,29759,228876,258635
76,2031,29759,222749,252508
77,2031,29759,208800,238559
78,2031,29759,158294,188053
79,2031,29759,48710,78469
80,2031,29759,11777,41536
81,2031,29220,956,30176
82,2031,29006,956,29962
83,2031,28724,956,29680
84,2031,28449,956,29405
85,2031,8944,956,9900
86,2031,8944,956,9900
87,2031,8944,956,9900
88,2031,8944,956,9900
89,2031,8944,956,9900
90,2031,8944,956,9900
91,2031,8944,956,9900
92,2031,8944,956,9900
93,2031,8944,956,9900
94,2031,8944,956,9900
95,2031,8944,956,9900
96,2031,8944,956,9900
97,2031,8944,956,9900
98,2031,8926,956,9882
99,2031,8925,953,9878
100,2031,9245,953,10198
0,2032,29490,204019,233509
1,2032,29490,204123,233613
2,2032,29490,204528,234018
3,2032,29490,205320,234810
4,2032,29490,205320,234810
5,2032,29490,205320,234810
6,2032,29490,205320,234810
7,2032,29490,205320,234810
8,2032,29490,205320,234810
9,2032,29490,205320,234810
10,2032,29490,205320,234810
11,2032,29490,205320,234810
12,2032,29490,205320,234810
13,2032,29490,205320,234810
14,2032,29490,205320,234810
15,2032,29490,205320,234810
16,2032,29490,205320,234810
17,2032,29490,205320,234810
18,2032,29490,205320,234810
19,2032,29490,205320,234810
20,2032,29490,205320,234810
21,2032,29490,205320,234810
22,2032,29490,205320,234810
23,2032,29490,205320,234810
24,2032,29490,205320,234810
25,2032,29490,205320,234810
26,2032,29490,205320,234810
27,2032,29490,205320,234810
28,2032,29490,205320,234810
29,2032,29490,205320,234810
30,2032,29490,205320,234810
31,2032,29490,205320,234810
32,2032,29490,205320,234810
33,2032,29490,205320,234810
34,2032,29490,205320,234810
35,2032,29490,205320,234810
36,2032,29490,205320,234810
37,2032,29490,205320,234810
38,2032,29490,205320,234810
39,2032,29759,205320,235079
40,2032,29759,205320,235079
41,2032,29759,205320,235079
42,2032,29759,205320,235079
43,2032,29759,205320,235079
44,2032,29759,205320,235079
45,2032,29759,205320,235079
46,2032,29759,205320,235079
47,2032,29759,205320,235079
48,2032,29759,205320,235079
49,2032,29759,205320,235079
50,2032,29759,205320,235079
51,2032,29759,205320,235079
52,2032,29759,205320,235079
53,2032,29759,205320,235079
54,2032,29759,205320,235079
55,2032,29759,205320,235079
56,2032,29759,205320,235079
57,2032,29759,205320,235079
58,2032,29759,205320,235079
59,2032,29759,205320,235079
60,2032,29759,205320,235079
61,2032,29759,205320,235079
62,2032,29759,205320,235079
63,2032,29759,205320,235079
64,2032,29759,205320,235079
65,2032,29759,205320,235079
66,2032,29759,205320,235079
67,2032,29759,205320,235079
68,2032,29759,205320,235079
69,2032,29759,205320,235079
70,2032,29759,205758,235517
71,2032,29759,209890,239649
72,2032,29759,232254,262013
73,2032,29759,232497,262256
74,2032,29759,231884,261643
75,2032,29759,228876,258635
76,2032,29759,222749,252508
77,2032,29759,208800,238559
78,2032,29759,158294,188053
79,2032,29759,48710,78469
80,2032,29759,11777,41536
81,2032,29220,956,30176
82,2032,29006,956,29962
83,2032,28724,956,29680
84,2032,28449,956,29405
85,2032,8944,956,9900
86,2032,8944,956,9900
87,2032,8944,956,9900
88,2032,8944,956,9900
89,2032,8944,956,9900
90,2032,8944,956,9900
91,2032,8944,956,9900
92,2032,8944,956,9900
93,2032,8944,956,9900
94,2032,8944,956,9900
95,2032,8944,956,9900
96,2032,8944,956,9900
97,2032,8944,956,9900
98,2032,8926,956,9882
99,2032,8925,953,9878
100,2032,9245,953,10198
0,2033,29490,204019,233509
1,2033,29490,204123,233613
2,2033,29490,204528,234018
3,2033,29490,205320,234810
4,2033,29490,205320,234810
5,2033,29490,205320,234810
6,2033,29490,205320,234810
7,2033,29490,205320,234810
8,2033,29490,205320,234810
9,2033,29490,205320,234810
10,2033,29490,205320,234810
11,2033,29490,205320,234810
12,2033,29490,205320,234810
13,2033,29490,205320,234810
14,2033,29490,205320,234810
15,2033,29490,205320,234810
16,2033,29490,205320,234810
17,2033,29490,205320,234810
18,2033,29490,205320,234810
19,2033,29490,205320,234810
20,2033,29490,205320,234810
21,2033,29490,205320,234810
22,2033,29490,205320,234810
23,2033,29490,205320,234810
24,2033,29490,205320,234810
25,2033,29490,205320,234810
26,2033,29490,205320,234810
27,2033,29490,205320,234810
28,2033,29490,205320,234810
29,2033,29490,205320,234810
30,2033,29490,205320,234810
31,2033,29490,205320,234810
32,2033,29490,205320,234810
33,2033,29490,205320,234810
34,2033,29490,205320,234810
35,2033,29490,205320,234810
36,2033,29490,205320,234810
37,2033,29490,205320,234810
38,2033,29490,205320,234810
39,2033,29759,205320,235079
40,2033,29759,205320,235079
41,2033,29759,205320,235079
42,2033,29759,205320,235079
43,2033,29759,205320,235079
44,2033,29759,205320,235079
45,2033,29759,205320,235079
46,2033,29759,205320,235079
47,2033,29759,205320,235079
48,2033,29759,205320,235079
49,2033,29759,205320,235079
50,2033,29759,205320,235079
51,2033,29759,205320,235079
52,2033,29759,205320,235079
53,2033,29759,205320,235079
54,2033,29759,205320,235079
55,2033,29759,205320,235079
56,2033,29759,205320,235079
57,2033,29759,205320,235079
58,2033,29759,205320,235079
59,2033,29759,205320,235079
60,2033,29759,205320,235079
61,2033,29759,205320,235079
62,2033,29759,205320,235079
63,2033,29759,205320,235079
64,2033,29759,205320,235079
65,2033,29759,205320,235079
66,2033,29759,205320,235079
67,2033,29759,205320,235079
68,2033,29759,205320,235079
69,2033,29759,205320,235079
70,2033,29759,205758,235517
71,2033,29759,209890,239649
72,2033,29759,232254,262013
73,2033,29759,232497,262256
74,2033,29759,231884,261643
75,2033,29759,228876,258635
76,2033,29759,222749,252508
77,2033,29759,208800,238559
78,2033,29759,158294,188053
79,2033,29759,48710,78469
80,2033,29759,11777,41536
81,2033,29220,956,30176
82,2033,29006,956,29962
83,2033,28724,956,29680
84,2033,28449,956,29405
85,2033,8944,956,9900
86,2033,8944,956,9900
87,2033,8944,956,9900
88,2033,8944,956,9900
89,2033,8944,956,9900
90,2033,8944,956,9900
91,2033,8944,956,9900
92,2033,8944,956,9900
93,2033,8944,956,9900
94,2033,8944,956,9900
95,2033,8944,956,9900
96,2033,8944,956,9900
97,2033,8944,956,9900
98,2033,8926,956,9882
99,2033,8925,953,9878
100,2033,9245,953,10198
0,2034,29490,204019,233509
1,2034,29490,204123,233613
2,2034,29490,204528,234018
3,2034,29490,205320,234810
4,2034,29490,205320,234810
5,2034,29490,205320,234810
6,2034,29490,205320,234810
7,2034,29490,205320,234810
8,2034,29490,205320,234810
9,2034,29490,205320,234810
10,2034,29490,205320,234810
11,2034,29490,205320,234810
12,2034,29490,205320,234810
13,2034,29490,205320,234810
14,2034,29490,205320,234810
15,2034,29490,205320,234810
16,2034,29490,205320,234810
17,2034,29490,205320,234810
18,2034,29490,205320,234810
19,2034,29490,205320,234810
20,2034,29490,205320,234810
21,2034,29490,205320,234810
22,2034,29490,205320,234810
23,2034,29490,205320,234810
24,2034,29490,205320,234810
25,2034,29490,205320,234810
26,2034,29490,205320,234810
27,2034,29490,205320,234810
28,2034,29490,205320,234810
29,2034,29490,205320,234810
30,2034,29490,205320,234810
31,2034,29490,205320,234810
32,2034,29490,205320,234810
33,2034,29490,205320,234810
34,2034,29490,205320,234810
35,2034,29490,205320,234810
36,2034,29490,205320,234810
37,2034,29490,205320,234810
38,2034,29490,205320,234810
39,2034,29759,205320,235079
40,2034,29759,205320,235079
41,2034,29759,205320,235079
42,2034,29759,205320,235079
43,2034,29759,205320,235079
44,2034,29759,205320,235079
45,2034,29759,205320,235079
46,2034,29759,205320,235079
47,2034,29759,205320,235079
48,2034,29759,205320,235079
49,2034,29759,205320,235079
50,2034,29759,205320,235079
51,2034,29759,205320,235079
52,2034,29759,205320,235079
53,2034,29759,205320,235079
54,2034,29759,205320,235079
55,2034,29759,205320,235079
56,2034,29759,205320,235079
57,2034,29759,205320,235079
58,2034,29759,205320,235079
59,2034,29759,205320,235079
60,2034,29759,205320,235079
61,2034,29759,205320,235079
62,2034,29759,205320,235079
63,2034,29759,205320,235079
64,2034,29759,205320,235079
65,2034,29759,205320,235079
66,2034,29759,205320,235079
67,2034,29759,205320,235079
68,2034,29759,205320,235079
69,2034,29759,205320,235079
70,2034,29759,205758,235517
71,2034,29759,209890,239649
72,2034,29759,232254,262013
73,2034,29759,232497,262256
74,2034,29759,231884,261643
75,2034,29759,228876,258635
76,2034,29759,222749,252508
77,2034,29759,208800,238559
78,2034,29759,158294,188053
79,2034,29759,48710,78469
80,2034,29759,11777,41536
81,2034,29220,956,30176
82,2034,29006,956,29962
83,2034,28724,956,29680
84,2034,28449,956,29405
85,2034,8944,956,9900
86,2034,8944,956,9900
87,2034,8944,956,9900
88,2034,8944,956,9900
89,2034,8944,956,9900
90,2034,8944,956,9900
91,2034,8944,956,9900
92,2034,8944,956,9900
93,2034,8944,956,9900
94,2034,8944,956,9900
95,2034,8944,956,9900
96,2034,8944,956,9900
97,2034,8944,956,9900
98,2034,8926,956,9882
99,2034,8925,953,9878
100,2034,9245,953,10198
0,2035,29490,204019,233509
1,2035,29490,204123,233613
